		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111011    2    2    5    3    0    3    2    3  5.950009 0.652832 SUCCESS  27
000111101    4    1    1    0    5    4    2    0 11.692684 0.165451 SUCCESS  28
000111111    4    5    3    2    1    4    6    3 11.537118 0.173082 SUCCESS  29
001000011    4    3    1    3    4    4    3    4  5.480003 0.705254 SUCCESS  30
001000101    3    2    3    2    2    3    2    2  0.803116 0.999213 SUCCESS  31
001000111    3    2    5    4    1    1    1    0  9.150681 0.329745 SUCCESS  32
001001011    3    6    0    3    5    6    2    3 16.621123 0.034305 SUCCESS  33
001001101    1    2    1    3    0    2    4    4  6.608679 0.579380 SUCCESS  34
001001111    2    1    2    4    1    2    3    2  3.219342 0.919848 SUCCESS  35
001010011    2    1    2    1    1    0    0    0 10.216469 0.250160 SUCCESS  36
001010101    5    5    2    1    4    0    4    2 11.222678 0.189398 SUCCESS  37
001010111    3    0    2    1    4    1    2    2  5.635568 0.687978 SUCCESS  38
001011011    3    2    3    2    1    3    1    3  2.434896 0.964698 SUCCESS  39
001011101    0    3    3    3    2    5    4    3  6.986007 0.538143 SUCCESS  40
001011111    2    3    1    3    6    5    1    2 10.375344 0.239663 SUCCESS  41
001100101    1    1    2    2    0    3    2    2  4.662458 0.792968 SUCCESS  42
001100111    1    2    2    0    0    5    6    1 15.082020 0.057570 SUCCESS  43
001101011    1    0    2    4    4    1    1    3  7.393125 0.494871 SUCCESS  44
001101101    4    4    2    2    1    2    2    3  3.408006 0.906211 SUCCESS  45
001101111    3    0    3    2    1    1    3    1  5.572680 0.694975 SUCCESS  46
001110101    0    1    2    1    2    1    3    3  5.509792 0.701955 SUCCESS  47
001110111    0    0    1    1    2    1    4    2  8.773353 0.361775 SUCCESS  48
001111011    4    1    2    3    2    2    0    1  5.635568 0.687978 SUCCESS  49
001111101    2    2    2    2    3    3    1    0  3.940900 0.862416 SUCCESS  50
001111111    2    5    3    2    1    4    5    1  8.680676 0.369946 SUCCESS  51
010000011    2    1    3    1    4    2    2    2  3.219342 0.919848 SUCCESS  52
010000111    2    4    1    5    3    3    0    3  7.707565 0.462545 SUCCESS  53
010001011    2    2    5    2    0    3    2    2  5.824233 0.666913 SUCCESS  54
010001111    2    2    2    2    4    2    1    0  4.788234 0.779952 SUCCESS  55
010010011    1    2    2    3    1    1    6    2  8.366235 0.398537 SUCCESS  56
010010111    1    3    3    4    4    6    4    3  9.842450 0.276259 SUCCESS  57
010011011    0    3    2    4    1    2    2    2  4.851122 0.773363 SUCCESS  58
010011111    2    1    1    2    0    3    4    1  6.420015 0.600293 SUCCESS  59
010100011    0    2    1    0    6    4    2    1 13.324464 0.101163 SUCCESS  60
010100111    3    1    2    1    4    0    1    5  9.150681 0.329745 SUCCESS  61
010101011    5    8    0    1    3    0    3    2 22.175134 0.004602 FAILURE  62
010101111    3    3    2    1    2    2    4    2  2.497784 0.961834 SUCCESS  63
010110011    2    2    2    2    2    3    2    4  1.650450 0.989919 SUCCESS  64
010110111    1    2    4    1    2    1    1    5  7.456013 0.488323 SUCCESS  65
010111011    2    2    4    3    3    1    1    2  3.282230 0.915418 SUCCESS  66
010111111    4    3    1    2    4    3    3    3  3.596671 0.891559 SUCCESS  67
011000111    0    2    1    4    1    3    2    2  5.635568 0.687978 SUCCESS  68
011001111    1    4    2    1    1    5    5    2  9.402234 0.309508 SUCCESS  69
011010111    4    1    1    4    1    2    2    3  4.976899 0.760042 SUCCESS  70
011011111    5    2    2    2    1    2    0    1  7.330237 0.501457 SUCCESS  71
011101111    1    1    1    1    1    1    3    2  5.384016 0.715853 SUCCESS  72
011111111    3    4    1    2    3    4    2    0  5.887121 0.659874 SUCCESS  73
100000000    0    2    0    0    1    0    0    0 15.896255 0.043889 SUCCESS  74
100010000    3    2    1    2    1    1    0    2  5.446904 0.708915 SUCCESS  75
100100000    2    0    2    0    0    0    1    2 11.063803 0.198110 SUCCESS  76
100101000    1    1    1    4    4    2    1    2  5.698457 0.680967 SUCCESS  77
100110000    1    2    2    1    4    1    1    3  4.788234 0.779952 SUCCESS  78
100111000    4    1    2    1    1    2    3    2  4.003788 0.856782 SUCCESS  79
101000000    0    0    2    1    2    1    2    4  7.988907 0.434555 SUCCESS  80
101000100    0    1    2    1    3    1    4    3  6.482903 0.593305 SUCCESS  81
101001000    6    1    2    2    1    2    0    0 12.351354 0.136202 SUCCESS  82
101001100    0    1    3    2    1    3    2    4  5.698457 0.680967 SUCCESS  83
101010000    0    0    4    2    4    1    2    1  8.962017 0.345510 SUCCESS  84
101010100    1    2    3    4    6    2    2    2  7.770453 0.456208 SUCCESS  85
101011000    0    2    0    1    1    2    3    1  7.863131 0.446953 SUCCESS  86
101011100    5    3    1    4    2    5    4    2  8.869340 0.353438 SUCCESS  87
101100000    0    0    3    1    2    5    2    0 11.441131 0.177934 SUCCESS  88
101100100    5    2    3    0    1    1    0    2  9.809351 0.278663 SUCCESS  89
101101000    2    3    4    3    0    1    2    4  5.887121 0.659874 SUCCESS  90
101101100    4    1    4    0    1    2    1    1  8.114683 0.422349 SUCCESS  91
101110000    3    3    1    1    3    2    5    3  5.165563 0.739743 SUCCESS  92
101110100    0    4    2    2    2    0    1    7 15.992242 0.042491 SUCCESS  93
101111000    3    0    0    1    0    2    2    4  9.683575 0.287941 SUCCESS  94
101111100    0    2    1    1    2    3    2    0  7.078684 0.528168 SUCCESS  95
110000000    0    1    1    0    4    0    0    1 13.605805 0.092636 SUCCESS  96
110000010    3    2    0    2    1    2    4    0  7.267349 0.508082 SUCCESS  97
110000100    1    4    2    2    3    3    3    5  5.291339 0.726032 SUCCESS  98
110001000    4    2    1    3    1    2    3    1  4.066676 0.851058 SUCCESS  99
110001010    3    3    3    1    1    2    3    0  4.851122 0.773363 SUCCESS 100
110010000    2    3    0    2    2    1    2    3  3.940900 0.862416 SUCCESS 101
110010010    1    1    3    0    5    3    0    1 10.656685 0.221921 SUCCESS 102
110010100    3    3    2    4    1    3    3    2  2.623560 0.955720 SUCCESS 103
110011000    0    3    2    2    4    1    1    1  6.420015 0.600293 SUCCESS 104
110011010    1    3    1    1    4    2    3    4  5.039787 0.753315 SUCCESS 105
110100000    0    1    2    2    2    2    3    5  6.608679 0.579380 SUCCESS 106
110100010    0    1    3    1    2    3    1    2  5.509792 0.701955 SUCCESS 107
110100100    4    1    3    3    0    1    1    2  6.482903 0.593305 SUCCESS 108
110101000    0    2    4    1    3    2    4    2  5.824233 0.666913 SUCCESS 109
110101010    1    5    1    4    5    2    1    2  9.402234 0.309508 SUCCESS 110
110101100    2    1    1    0    0    2    3    4  8.051795 0.428427 SUCCESS 111
110110000    1    2    3    2    2    5    3    2  4.255341 0.833382 SUCCESS 112
110110010    3    2    3    1    0    0    2    1  7.141573 0.521438 SUCCESS 113
110110100    3    3    4    3    1    3    2    2  2.623560 0.955720 SUCCESS 114
110111000    3    4    4    1    3    1    2    2  4.255341 0.833382 SUCCESS 115
110111010    2    4    3    3    4    2    1    5  6.201561 0.624665 SUCCESS 116
110111100    4    1    0    1    0    0    2    0 12.821359 0.118146 SUCCESS 117
111000000    1    1    0    0    0    1    3    3 10.342245 0.241822 SUCCESS 118
111000010    2    5    3    3    6    3    0    4 12.258676 0.140030 SUCCESS 119
111000100    2    3    2    5    0    2    2    1  6.608679 0.579380 SUCCESS 120
111000110    1    1    3    2    1    3    1    3  3.940900 0.862416 SUCCESS 121
111001000    1    3    1    3    1    1    2    3  3.940900 0.862416 SUCCESS 122
111001010    6    1    0    0    2    1    5    3 15.144908 0.056388 SUCCESS 123
111001100    0    1    0    3    2    2    2    3  6.357126 0.607295 SUCCESS 124
111010000    1    4    2    4    3    0    1    5  9.339345 0.314483 SUCCESS 125
111010010    2    1    3    4    2    4    2    3  3.470895 0.901437 SUCCESS 126
111010100    0    0    3    2    3    1    0    2  8.773353 0.361775 SUCCESS 127
111010110    3    1    2    1    2    4    4    2  4.192453 0.839356 SUCCESS 128
111011000    3    2    2    2    1    4    3    1  3.282230 0.915418 SUCCESS 129
111011010    0    4    4    6    1    2    2    2 11.096902 0.196269 SUCCESS 130
111011100    1    2    3    2    5    0    3    1  7.456013 0.488323 SUCCESS 131
111100000    2    1    0    0    0    3    4    3  9.746463 0.283274 SUCCESS 132
111100010    1    1    3    5    0    2    2    1  8.177571 0.416320 SUCCESS 133
111100100    1    3    2    1    2    1    2    4  4.003788 0.856782 SUCCESS 134
111100110    1    3    0    1    2    0    1    1  8.647577 0.372892 SUCCESS 135
111101000    2    2    3    4    3    2    0    2  4.129564 0.845248 SUCCESS 136
111101010    0    1    3    3    2    4    2    2  4.914011 0.766726 SUCCESS 137
111101100    2    2    2    2    1    3    2    2  1.461786 0.993324 SUCCESS 138
111101110    2    4    1    1    4    2    2    3  4.192453 0.839356 SUCCESS 139
111110000    2    4    0    0    2    3    4    1  8.240459 0.410341 SUCCESS 140
111110010    5    4    0    0    2    2    5    4 12.854458 0.116956 SUCCESS 141
111110100    1    3    5    3    1    3    1    1  6.671567 0.572447 SUCCESS 142
111110110    1    3    2    4    3    2    4    1  4.255341 0.833382 SUCCESS 143
111111000    4    3    2    1    2    2    4    1  4.192453 0.839356 SUCCESS 144
111111010    2    3    4    4    2    3    1    1  4.255341 0.833382 SUCCESS 145
111111100    6    2    1    0    3    5    4    3 12.980234 0.112531 SUCCESS 146
111111110    3    4    1    2    3    4    2    0  5.887121 0.659874 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    1    0    2    1    0    0    0 12.632695 0.125128 SUCCESS   0
000000011    2    2    1    4    2    4    3    0  5.824233 0.666913 SUCCESS   1
000000101    1    1    2    5    4    4    2    0  9.276457 0.319514 SUCCESS   2
000000111    1    4    2    2    1    4    2    1  4.914011 0.766726 SUCCESS   3
000001001    5    3    6    1    4    1    0    1 14.486238 0.069940 SUCCESS   4
000001011    2    2    2    5    3    3    2    3  3.533783 0.896552 SUCCESS   5
000001101    1    1    4    1    4    2    6    1 11.034014 0.199779 SUCCESS   6
000001111    1    2    1    1    1    3    3    0  6.294238 0.614310 SUCCESS   7
000010001    0    1    1    2    2    1    0    0 10.216469 0.250160 SUCCESS   8
000010011    6    5    4    2    4    2    1    4 12.384453 0.134857 SUCCESS   9
000010101    2    2    2    1    3    3    5    0  6.671567 0.572447 SUCCESS  10
000010111    2    0    3    5    2    3    0    4  9.276457 0.319514 SUCCESS  11
000011001    2    1    5    5    1    2    1    5 11.159790 0.192809 SUCCESS  12
000011011    1    3    3    3    4    2    3    1  3.408006 0.906211 SUCCESS  13
000011101    2    3    1    2    2    3    3    5  4.318229 0.827331 SUCCESS  14
000011111    1    2    1    2    1    3    3    2  3.093566 0.928349 SUCCESS  15
000100011    1    1    2    2    4    0    3    1  6.420015 0.600293 SUCCESS  16
000100101    2    2    4    1    0    1    3    1  6.420015 0.600293 SUCCESS  17
000100111    2    4    3    0    3    2    0    2  6.545791 0.586333 SUCCESS  18
000101001    0    3    2    6    2    2    1    4 10.186680 0.252167 SUCCESS  19
000101011    3    1    1    0    2    7    2    3 13.513128 0.095372 SUCCESS  20
000101101    2    3    5    3    0    1    4    2  7.644677 0.468925 SUCCESS  21
000101111    1    3    5    5    2    1    0    4 11.096902 0.196269 SUCCESS  22
000110011    2    0    4    3    2    1    1    3  5.698457 0.680967 SUCCESS  23
000110101    3    2    0    1    2    3    2    2  3.940900 0.862416 SUCCESS  24
000110111    1    2    4    5    5    3    5    2 10.626896 0.223749 SUCCESS  25
000111001    4    3    1    0    2    4    2    1  6.608679 0.579380 SUCCESS  26
000111011    2    5    2    6    0    1    3    1 12.728682 0.121532 SUCCESS  27
000111101    1    1    2    1    0    4    1    2  7.141573 0.521438 SUCCESS  28
000111111    3    3    2    1    2    3    3    3  1.713338 0.988575 SUCCESS  29
001000011    2    4    2    3    0    3    1    2  4.914011 0.766726 SUCCESS  30
001000101    2    2    4    2    2    2    3    4  2.623560 0.955720 SUCCESS  31
001000111    1    3    4    2    2    2    2    4  3.408006 0.906211 SUCCESS  32
001001011    2    1    2    2    1    1    5    3  5.761345 0.673945 SUCCESS  33
001001101    7    6    2    2    2    3    2    0 17.216905 0.027928 SUCCESS  34
001001111    2    4    2    6    1    2    1    5 11.222678 0.189398 SUCCESS  35
001010011    2    5    2    2    3    3    2    3  3.533783 0.896552 SUCCESS  36
001010101    4    2    2    2    3    4    6    4  8.932228 0.348045 SUCCESS  37
001010111    3    3    0    2    1    3    2    3  4.066676 0.851058 SUCCESS  38
001011011    1    3    6    2    1    1    2    0 10.782461 0.214332 SUCCESS  39
001011101    1    1    3    2    2    0    2    1  5.446904 0.708915 SUCCESS  40
001011111    4    2    4    4    3    1    2    2  4.381117 0.821206 SUCCESS  41
001100101    3    1    1    1    3    0    1    2  6.294238 0.614310 SUCCESS  42
001100111    1    1    3    3    1    1    2    2  3.878012 0.867958 SUCCESS  43
001101011    3    0    2    3    3    3    4    3  4.318229 0.827331 SUCCESS  44
001101101    3    2    1    1    3    0    4    1  6.482903 0.593305 SUCCESS  45
001101111    1    4    2    4    5    6    4    1 13.168899 0.106169 SUCCESS  46
001110101    3    1    3    1    1    2    2    5  5.824233 0.666913 SUCCESS  47
001110111    3    3    1    9    0    1    2    1 23.744026 0.002529 FAILURE  48
001111011    1    1    1    4    3    0    4    1  8.177571 0.416320 SUCCESS  49
001111101    2    1    0    0    0    1    0    2 11.848249 0.158104 SUCCESS  50
001111111    4    1    3    0    2    3    3    2  4.976899 0.760042 SUCCESS  51
010000011    2    0    2    1    3    4    3    2  4.914011 0.766726 SUCCESS  52
010000111    3    4    1    0    1    2    2    3  5.698457 0.680967 SUCCESS  53
010001011    2    2    6    3    1    0    2    3  9.276457 0.319514 SUCCESS  54
010001111    1    2    2    1    1    2    1    3  3.815124 0.873406 SUCCESS  55
010010011    3    3    2    9    3    1    0    3 22.300910 0.004388 FAILURE  56
010010111    1    1    2    1    1    0    4    1  7.926019 0.440730 SUCCESS  57
010011011    3    2    0    1    1    4    2    4  6.608679 0.579380 SUCCESS  58
010011111    1    2    4    0    0    2    3    1  8.051795 0.428427 SUCCESS  59
010100011    1    2    2    0    0    4    0    2  9.620687 0.292664 SUCCESS  60
010100111    2    2    2    1    4    2    1    2  3.156454 0.924159 SUCCESS  61
010101011    2    3    1    3    4    4    5    2  6.201561 0.624665 SUCCESS  62
010101111    1    4    0    0    2    4    4    1  9.935127 0.269609 SUCCESS  63
010110011    4    1    0    2    5    2    3    1  8.366235 0.398537 SUCCESS  64
010110111    1    2    5    1    3    6    2    3 10.375344 0.239663 SUCCESS  65
010111011    1    1    2    2    3    0    3    1  5.509792 0.701955 SUCCESS  66
010111111    4    4    4    1    4    4    2    3  6.327337 0.610616 SUCCESS  67
011000111    3    1    1    2    1    1    5    1  7.330237 0.501457 SUCCESS  68
011001111    3    2    1    0    3    1    3    2  4.788234 0.779952 SUCCESS  69
011010111    3    1    5    1    4    3    4    1  7.770453 0.456208 SUCCESS  70
011011111    1    0    3    2    0    5    3    3  9.150681 0.329745 SUCCESS  71
011101111    3    2    1    5    2    0    3    2  6.671567 0.572447 SUCCESS  72
011111111    2    0    2    1    3    1    2    3  4.725346 0.786488 SUCCESS  73
100000000    1    1    0    2    1    0    0    0 12.632695 0.125128 SUCCESS  74
100010000    2    4    2    1    0    1    0    0 10.405133 0.237734 SUCCESS  75
100100000    0    0    1    1    3    2    1    1  8.647577 0.372892 SUCCESS  76
100101000    0    2    0    0    2    4    4    1 10.593797 0.225794 SUCCESS  77
100110000    2    1    2    2    2    4    1    3  3.219342 0.919848 SUCCESS  78
100111000    1    1    1    2    3    2    0    2  5.446904 0.708915 SUCCESS  79
101000000    1    0    2    2    1    2    2    1  5.384016 0.715853 SUCCESS  80
101000100    3    4    4    1    2    3    0    0  8.303347 0.404413 SUCCESS  81
101001000    1    4    5    2    2    1    3    1  6.734455 0.565535 SUCCESS  82
101001100    1    5    1    0    1    1    6    1 15.019132 0.058775 SUCCESS  83
101010000    2    0    1    4    3    0    3    1  8.114683 0.422349 SUCCESS  84
101010100    3    0    3    1    2    2    2    5  6.671567 0.572447 SUCCESS  85
101011000    6    1    2    3    1    0    2    3 10.060903 0.260777 SUCCESS  86
101011100    5    0    3    2    2    1    1    4  8.366235 0.398537 SUCCESS  87
101100000    2    3    2    1    0    0    1    1  7.863131 0.446953 SUCCESS  88
