		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111000110    3    1    0    0    1    3    0    2  9.557799 0.297443 SUCCESS 121
111001000    1    0    0    1    0    0    0    0 16.680701 0.033611 SUCCESS 122
111001010    1    2    3    2    1    2    6    1  8.366235 0.398537 SUCCESS 123
111001100    2    3    1    1    2    4    4    3  4.255341 0.833382 SUCCESS 124
111010000    0    0    0    2    2    1    0    1 11.848249 0.158104 SUCCESS 125
111010010    1    2    1    5    3    1    3    1  6.608679 0.579380 SUCCESS 126
111010100    0    6    3    5    3    3    2    2 11.285566 0.186038 SUCCESS 127
111010110    6    3    3    4    4    5    4    2 11.725783 0.163865 SUCCESS 128
111011000    1    1    3    1    1    3    3    2  3.940900 0.862416 SUCCESS 129
111011010    8    4    5    3    2    5    5    6 28.265348 0.000426 FAILURE 130
111011100    4    2    3    2    6    6    0    5 17.468457 0.025584 SUCCESS 131
111100000    0    1    0    0    0    0    0    0 18.312482 0.019002 SUCCESS 132
111100010    2    1    3    3    3    0    0    2  6.420015 0.600293 SUCCESS 133
111100100    3    2    1    0    0    3    0    0 11.189579 0.191187 SUCCESS 134
111100110    7    3    2    4    3    8    5    2 26.319127 0.000926 FAILURE 135
111101000    0    1    1    4    2    0    1    2  8.773353 0.361775 SUCCESS 136
111101010    2   11    4    7    4    7    1    4 52.963814 0.000000 FAILURE 137
111101100    2    4    5    3    4    6    3    4 11.725783 0.163865 SUCCESS 138
111101110    8    9    3    5    9    7    7   12 109.298295 0.000000 FAILURE 139
111110000    2    1    2    1    1    0    0    0 10.216469 0.250160 SUCCESS 140
111110010    5    5    9    2    1    6    3    5 33.223577 0.000056 FAILURE 141
111110100    1    3    5    6    4    2    6    6 21.172234 0.006704 FAILURE 142
111110110    7    5   10    7    9   12    8    9 133.463867 0.000000 FAILURE 143
111111000    2    1    3    4    5    4    3    2  6.201561 0.624665 SUCCESS 144
111111010    7   15    8   13    6    6    7    9 174.387459 0.000000 FAILURE 145
111111100    8    6   10    9   12   13    8    8 173.728789 0.000000 FAILURE 146
111111110   14   16   17   20   17   12   16   23 741.889500 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS   0
000000011    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS   1
000000101    0    0    0    0    1    0    0    0 18.312482 0.019002 SUCCESS   2
000000111    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS   3
000001001    0    0    0    0    0    0    1    0 18.312482 0.019002 SUCCESS   4
000001011    0    0    0    0    3    1    0    0 15.959143 0.042969 SUCCESS   5
000001101    0    0    0    0    0    0    0    1 18.312482 0.019002 SUCCESS   6
000001111    0    1    1    1    2    0    1    1  9.369135 0.312119 SUCCESS   7
000010001    0    1    0    0    0    0    0    0 18.312482 0.019002 SUCCESS   8
000010011    1    0    1    0    0    1    2    0 12.632695 0.125128 SUCCESS   9
000010101    1    0    0    1    1    1    0    2 11.000915 0.201647 SUCCESS  10
000010111    0    2    0    0    1    1    1    1 11.000915 0.201647 SUCCESS  11
000011001    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  12
000011011    0    0    0    0    0    0    0    1 18.312482 0.019002 SUCCESS  13
000011101    0    1    0    0    0    1    0    0 16.680701 0.033611 SUCCESS  14
000011111    1    1    2    1    3    1    1    1  5.384016 0.715853 SUCCESS  15
000100011    1    1    0    2    1    1    0    0 11.000915 0.201647 SUCCESS  16
000100101    2    1    0    0    2    0    1    0 11.848249 0.158104 SUCCESS  17
000100111    2    0    0    0    2    0    1    0 13.480029 0.096366 SUCCESS  18
000101001    0    1    0    0    0    0    0    0 18.312482 0.019002 SUCCESS  19
000101011    2    0    1    2    1    1    1    4  7.141573 0.521438 SUCCESS  20
000101101    0    0    0    0    2    0    1    0 15.896255 0.043889 SUCCESS  21
000101111    0    3    2    1    1    0    1    1  8.647577 0.372892 SUCCESS  22
000110011    0    0    0    1    1    0    0    1 15.048921 0.058201 SUCCESS  23
000110101    2    1    1    1    0    0    0    1 11.000915 0.201647 SUCCESS  24
000110111    3    0    0    2    3    2    3    2  5.635568 0.687978 SUCCESS  25
000111001    1    0    0    0    1    1    0    2 12.632695 0.125128 SUCCESS  26
000111011    2    2    3    0    0    4    2    2  6.482903 0.593305 SUCCESS  27
000111101    3    2    7    4    2    1    2    1 12.007124 0.150886 SUCCESS  28
000111111    5    2    2    7    5    4    6    3 21.235122 0.006548 FAILURE  29
001000011    0    2    1    0    0    1    0    0 14.264475 0.075127 SUCCESS  30
001000101    0    0    1    0    1    0    0    0 16.680701 0.033611 SUCCESS  31
001000111    1    1    2    1    0    1    0    0 11.000915 0.201647 SUCCESS  32
001001011    3    2    1    1    2    1    1    1  4.599570 0.799391 SUCCESS  33
001001101    0    0    3    0    0    1    2    0 13.542917 0.094485 SUCCESS  34
001001111    4    4    0    0    3    1    2    0 10.656685 0.221921 SUCCESS  35
001010011    0    4    0    0    0    1    1    0 15.237585 0.054687 SUCCESS  36
001010101    2    1    2    0    1    1    3    1  6.231350 0.621335 SUCCESS  37
001010111    2    0    1    3    1    0    3    3  7.204461 0.514742 SUCCESS  38
001011011    3    0    1    1    2    2    2    2  4.662458 0.792968 SUCCESS  39
001011101    0    4    0    3    4    1    2    1  9.024905 0.340199 SUCCESS  40
001011111    3    6    4    1    6    1    3    4 14.926455 0.060591 SUCCESS  41
001100101    1    0    0    1    0    0    1    0 15.048921 0.058201 SUCCESS  42
001100111    0    2    1    2    1    1    0    2  7.800242 0.453223 SUCCESS  43
001101011    3    2    0    1    2    1    1    3  5.509792 0.701955 SUCCESS  44
001101101    3    0    1    2    3    4    0    1  8.114683 0.422349 SUCCESS  45
001101111    4    3    6    8    4    8    6    5 42.200023 0.000001 FAILURE  46
001110101    2    1    1    0    1    1    0    0 11.000915 0.201647 SUCCESS  47
001110111    3    1    3    2    2    5    5    4  7.959118 0.437474 SUCCESS  48
001111011    3    9    6    2    3    4    5    4 28.986906 0.000319 FAILURE  49
001111101    3    3    4    3    5    4    2    5  8.210670 0.413167 SUCCESS  50
001111111    8   10    8    8    7   10    6    9 120.690967 0.000000 FAILURE  51
010000011    0    0    0    0    2    0    0    0 17.528036 0.025057 SUCCESS  52
010000111    0    2    3    0    0    1    1    1 10.279357 0.245964 SUCCESS  53
010001011    0    0    2    0    1    0    0    0 15.896255 0.043889 SUCCESS  54
010001111    2    0    4    5    2    1    4    2  8.492011 0.386941 SUCCESS  55
010010011    0    0    1    0    1    1    3    0 12.695583 0.122762 SUCCESS  56
010010111    1    2    1    2    3    1    3    2  3.093566 0.928349 SUCCESS  57
010011011    2    2    5    1    1    3    2    2  4.976899 0.760042 SUCCESS  58
010011111    7    5    1    2    2    4    2    3 13.953345 0.082990 SUCCESS  59
010100011    2    0    1    2    1    0    1    0 10.216469 0.250160 SUCCESS  60
010100111    2    3    1    1    1    2    1    1  4.599570 0.799391 SUCCESS  61
010101011    2    2    3    2    2    2    3    1  1.524674 0.992290 SUCCESS  62
010101111    5    2    4    8    3    2    6    8 35.891355 0.000018 FAILURE  63
010110011    2    2    3    1    1    4    3    3  3.345118 0.910872 SUCCESS  64
010110111    6    0    5    3    4    4    3    5 15.899565 0.043840 SUCCESS  65
010111011    3    6    3   10    9    3    7    2 57.389149 0.000000 FAILURE  66
010111111   10   11    6    7   11    6    5   10 133.400979 0.000000 FAILURE  67
011000111    3    1    2    4    3    2    0    2  4.914011 0.766726 SUCCESS  68
011001111    0    5    3    2    1    5    2    4 10.312456 0.243777 SUCCESS  69
011010111    3    6    2    2    3    4    0    4 10.438232 0.235604 SUCCESS  70
011011111    9    7    8   13    9   10   10    9 172.944343 0.000000 FAILURE  71
011101111    8    6    6   11    7   10   14   14 201.816592 0.000000 FAILURE  72
011111111   17   16   16   15   17   11   13   18 584.378027 0.000000 FAILURE  73
100000000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  74
100010000    0    1    0    0    1    0    1    0 15.048921 0.058201 SUCCESS  75
100100000    0    0    0    1    1    0    0    0 16.680701 0.033611 SUCCESS  76
100101000    1    0    0    0    0    0    1    0 16.680701 0.033611 SUCCESS  77
100110000    0    0    0    0    1    0    0    0 18.312482 0.019002 SUCCESS  78
100111000    0    0    1    1    1    1    0    1 11.785361 0.161041 SUCCESS  79
101000000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  80
101000100    1    1    0    0    0    0    2    0 14.264475 0.075127 SUCCESS  81
101001000    0    0    2    0    0    0    0    1 15.896255 0.043889 SUCCESS  82
101001100    0    3    0    1    2    1    0    1 10.279357 0.245964 SUCCESS  83
101010000    0    0    0    0    2    0    0    1 15.896255 0.043889 SUCCESS  84
101010100    1    0    2    2    1    0    1    3  7.863131 0.446953 SUCCESS  85
101011000    0    0    3    1    1    0    3    1 10.342245 0.241822 SUCCESS  86
101011100    0    2    4    2    2    6    1    1 10.908238 0.206953 SUCCESS  87
101100000    0    0    0    0    0    1    1    1 15.048921 0.058201 SUCCESS  88
101100100    0    1    1    1    0    2    1    0 11.000915 0.201647 SUCCESS  89
101101000    1    0    2    2    1    0    1    0 10.216469 0.250160 SUCCESS  90
101101100    1    3    3    4    3    3    2    2  2.623560 0.955720 SUCCESS  91
101110000    0    0    0    0    1    0    1    0 16.680701 0.033611 SUCCESS  92
101110100    4    1    2    0    2    2    1    1  6.357126 0.607295 SUCCESS  93
101111000    3    1    1    1    1    1    1    3  5.446904 0.708915 SUCCESS  94
101111100    1    3    1    3    8    6   10    2 44.960478 0.000000 FAILURE  95
110000000    0    0    0    0    1    0    0    0 18.312482 0.019002 SUCCESS  96
110000010    0    0    0    0    0    1    1    0 16.680701 0.033611 SUCCESS  97
110000100    2    3    0    0    1    1    0    0 11.911137 0.155213 SUCCESS  98
110001000    0    0    0    2    2    1    0    0 13.480029 0.096366 SUCCESS  99
110001010    0    1    1    1    0    0    2    2 10.216469 0.250160 SUCCESS 100
110010000    0    1    0    1    2    1    1    0 11.000915 0.201647 SUCCESS 101
110010010    1    1    0    1    0    1    4    1 10.342245 0.241822 SUCCESS 102
110010100    0    1    0    0    0    1    2    1 12.632695 0.125128 SUCCESS 103
110011000    0    0    0    2    3    1    1    0 11.911137 0.155213 SUCCESS 104
110011010    2    2    2    3    3    0    2    3  3.219342 0.919848 SUCCESS 105
110100000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS 106
110100010    2    0    1    0    0    0    0    0 15.896255 0.043889 SUCCESS 107
110100100    0    0    3    0    1    1    1    0 12.695583 0.122762 SUCCESS 108
110101000    2    1    0    0    3    0    1    1 10.279357 0.245964 SUCCESS 109
110101010    1    1    3    4    2    1    1    3  4.851122 0.773363 SUCCESS 110
110101100    1    0    6    2    2    1    3    3 10.060903 0.260777 SUCCESS 111
110110000    0    0    0    1    0    1    1    2 12.632695 0.125128 SUCCESS 112
110110010    0    3    3    1    3    4    3    0  7.456013 0.488323 SUCCESS 113
110110100    1    2    1    2    5    2    2    3  4.976899 0.760042 SUCCESS 114
110111000    2    2    0    0    2    3    3    1  6.357126 0.607295 SUCCESS 115
110111010    7    5    5    3    5    5    3    1 21.235122 0.006548 FAILURE 116
110111100    9    2    4    3    2    4    3    2 20.920682 0.007361 FAILURE 117
111000000    0    0    0    0    1    0    0    0 18.312482 0.019002 SUCCESS 118
111000010    2    2    0    0    0    2    0    1 11.063803 0.198110 SUCCESS 119
111000100    1    0    1    1    2    1    0    0 11.000915 0.201647 SUCCESS 120
111000110    4    0    0    0    2    2    3    3  8.962017 0.345510 SUCCESS 121
111001000    0    1    1    0    3    0    1    1 11.063803 0.198110 SUCCESS 122
111001010    2    1    1    0    0    1    2    2  7.800242 0.453223 SUCCESS 123
111001100    1    0    1    5    2    2    0    1 10.530909 0.229720 SUCCESS 124
111010000    1    1    2    1    0    0    2    0 10.216469 0.250160 SUCCESS 125
111010010    2    3    1    1    2    2    4    1  4.003788 0.856782 SUCCESS 126
111010100    2    4    1    1    3    4    2    0  6.608679 0.579380 SUCCESS 127
111010110    2    2    6    4    4    2    5    5 13.357563 0.100125 SUCCESS 128
111011000    2    1    1    4    3    1    1    2  4.788234 0.779952 SUCCESS 129
111011010    3    3    8    7    3    3    6    6 33.412241 0.000052 FAILURE 130
111011100    5    2    5    5    5    4    5    8 28.328236 0.000416 FAILURE 131
111100000    0    2    1    0    1    0    0    1 12.632695 0.125128 SUCCESS 132
111100010    0    1    2    2    1    2    2    2  4.599570 0.799391 SUCCESS 133
111100100    2    4    0    0    1    0    3    3  9.746463 0.283274 SUCCESS 134
111100110    3    3    3    5    5    4    2    5  9.968226 0.267263 SUCCESS 135
111101000    0    1    4    2    0    1    4    2  8.962017 0.345510 SUCCESS 136
111101010    5    4    4    3    6    3    4    5 14.456449 0.070617 SUCCESS 137
111101100    5    7    2    5    5    4    5    1 22.082457 0.004765 FAILURE 138
111101110   10    9    9   10   11   13    9   11 213.209264 0.000000 FAILURE 139
111110000    2    4    0    0    1    2    0    1 10.405133 0.237734 SUCCESS 140
111110010    2    5    3    1    3    1    6    6 15.710901 0.046710 SUCCESS 141
111110100    5    6    4    7    1    4    7    2 28.986906 0.000319 FAILURE 142
111110110   11   14    6   12    6    9    6   10 185.591467 0.000000 FAILURE 143
111111000    5    5    2    2    0    2    3    4  9.528010 0.299727 SUCCESS 144
111111010   14    6    5   14   12   11   13   11 270.232204 0.000000 FAILURE 145
111111100    7   12    6    4    2    4    4   11 87.486061 0.000000 FAILURE 146
111111110   17   16   16   15   17   11   13   18 584.378027 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS   0
000000011    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS   1
000000101    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS   2
000000111    0    0    0    2    0    0    0    0 17.528036 0.025057 SUCCESS   3
000001001    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS   4
000001011    1    0    0    1    0    0    1    0 15.048921 0.058201 SUCCESS   5
000001101    0    0    1    0    0    0    1    0 16.680701 0.033611 SUCCESS   6
000001111    0    0    0    2    0    0    0    1 15.896255 0.043889 SUCCESS   7
000010001    0    0    1    1    0    0    0    0 16.680701 0.033611 SUCCESS   8
000010011    0    0    0    1    1    0    0    0 16.680701 0.033611 SUCCESS   9
000010101    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  10
000010111    0    0    1    2    2    0    2    1  9.432023 0.307171 SUCCESS  11
000011001    0    0    0    0    1    0    0    0 18.312482 0.019002 SUCCESS  12
000011011    1    0    1    1    0    0    2    1 11.000915 0.201647 SUCCESS  13
000011101    0    2    1    1    0    0    1    1 11.000915 0.201647 SUCCESS  14
000011111    0    1    1    3    1    0    0    2 10.279357 0.245964 SUCCESS  15
000100011    0    0    1    1    0    1    0    1 13.417141 0.098280 SUCCESS  16
000100101    1    0    0    0    0    2    1    0 14.264475 0.075127 SUCCESS  17
000100111    0    0    0    2    0    0    0    1 15.896255 0.043889 SUCCESS  18
000101001    0    1    1    1    0    1    0    0 13.417141 0.098280 SUCCESS  19
000101011    1    0    1    0    0    1    1    0 13.417141 0.098280 SUCCESS  20
000101101    0    1    1    1    0    2    0    2 10.216469 0.250160 SUCCESS  21
000101111    1    1    2    1    1    1    4    4  6.482903 0.593305 SUCCESS  22
000110011    0    1    0    0    1    0    0    1 15.048921 0.058201 SUCCESS  23
000110101    2    0    1    1    0    1    0    0 12.632695 0.125128 SUCCESS  24
000110111    4    2    2    2    1    1    2    2  3.156454 0.924159 SUCCESS  25
000111001    0    1    1    1    0    1    1    0 11.785361 0.161041 SUCCESS  26
000111011    1    4    1    1    2    0    2    3  6.420015 0.600293 SUCCESS  27
000111101    2    4    1    2    0    1    0    2  7.988907 0.434555 SUCCESS  28
000111111    5    1    4    3    5    0    4    3 11.348454 0.182726 SUCCESS  29
001000011    0    0    0    1    0    0    0    1 16.680701 0.033611 SUCCESS  30
001000101    1    0    0    1    0    2    0    0 14.264475 0.075127 SUCCESS  31
001000111    1    1    0    1    0    0    0    1 13.417141 0.098280 SUCCESS  32
001001011    0    4    2    0    1    3    1    0 10.468021 0.233700 SUCCESS  33
001001101    0    2    2    0    2    1    1    1  7.800242 0.453223 SUCCESS  34
001001111    0    0    3    2    1    0    3    5 11.504019 0.174743 SUCCESS  35
001010011    0    2    1    2    0    4    0    0 12.036913 0.149564 SUCCESS  36
001010101    0    1    1    3    2    0    1    0 10.279357 0.245964 SUCCESS  37
001010111    4    3    0    1    4    3    1    2  6.671567 0.572447 SUCCESS  38
001011011    3    2    3    2    1    5    1    3  5.102675 0.746548 SUCCESS  39
001011101    2    2    5    1    3    3    3    4  5.291339 0.726032 SUCCESS  40
001011111    1    2    7    4    1    1    6    6 23.399796 0.002887 FAILURE  41
001100101    1    3    2    3    2    2    1    0  4.725346 0.786488 SUCCESS  42
001100111    1    2    1    1    0    2    0    1  8.584688 0.378532 SUCCESS  43
001101011    4    0    0    3    1    1    0    1 11.252467 0.187800 SUCCESS  44
001101101    1    5    5    2    0    1    5    2 12.791570 0.119225 SUCCESS  45
001101111    8    4    5    3    3    4    2    4 19.477566 0.012504 SUCCESS  46
001110101    2    2    3    3    1    1    1    1  3.878012 0.867958 SUCCESS  47
001110111    5    6    3    3    4   10    1    4 35.765579 0.000019 FAILURE  48
001111011    1    5    4    4    3    3    2    4  7.174672 0.517910 SUCCESS  49
001111101    6    4    2    5    2    2    4    3 10.689784 0.219903 SUCCESS  50
001111111    6    2    5    8    7    9   14   11 136.538764 0.000000 FAILURE  51
010000011    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS  52
010000111    0    3    1    0    0    0    0    2 13.542917 0.094485 SUCCESS  53
010001011    2    3    0    0    0    2    1    1  9.494911 0.302279 SUCCESS  54
010001111    3    1    3    0    0    0    0    2 11.189579 0.191187 SUCCESS  55
010010011    1    3    1    0    1    2    0    1  8.647577 0.372892 SUCCESS  56
010010111    3    4    3    0    3    1    4    2  5.950009 0.652832 SUCCESS  57
010011011    3    2    4    1    2    3    3    2  2.560672 0.958842 SUCCESS  58
010011111    2    3    2    9    3    5    6    5 29.771352 0.000232 FAILURE  59
010100011    1    1    2    0    0    0    0    0 14.264475 0.075127 SUCCESS  60
010100111    3    3    1    3    2    5    0    1  7.518901 0.481816 SUCCESS  61
010101011    1    1    3    3    2    1    1    0  6.294238 0.614310 SUCCESS  62
010101111    5    3    2    4    6    5    3    2 12.510229 0.129849 SUCCESS  63
010110011    3    2    2    1    2    2    2    2  1.461786 0.993324 SUCCESS  64
010110111    4    3    3    3    6    5    2    5 12.573117 0.127406 SUCCESS  65
010111011    6    5    6    4    4    9    4    3 35.232685 0.000024 FAILURE  66
010111111    9    5    8   11    7   10    7   11 138.610760 0.000000 FAILURE  67
011000111    3    8    1    2    2    0    5    2 19.696019 0.011549 SUCCESS  68
011001111    3    4    3    1    2    5    2    4  6.201561 0.624665 SUCCESS  69
011010111    5    2    4    4    4    4    5    3 10.031114 0.262849 SUCCESS  70
011011111    9   10   10   10   10    9   10   10 182.453682 0.000000 FAILURE  71
011101111    8   11   10   10    9   18    5    5 219.610608 0.000000 FAILURE  72
011111111    9   12   13   27   16   20   17   22 821.601797 0.000000 FAILURE  73
100000000    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS  74
100010000    0    0    0    1    1    0    0    0 16.680701 0.033611 SUCCESS  75
100100000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  76
100101000    0    1    1    0    0    1    0    0 15.048921 0.058201 SUCCESS  77
100110000    0    0    0    1    0    1    1    0 15.048921 0.058201 SUCCESS  78
100111000    1    0    0    1    0    0    1    0 15.048921 0.058201 SUCCESS  79
101000000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  80
101000100    1    0    0    0    1    2    0    0 14.264475 0.075127 SUCCESS  81
101001000    2    1    0    1    0    0    0    1 12.632695 0.125128 SUCCESS  82
101001100    0    1    1    1    1    1    0    0 11.785361 0.161041 SUCCESS  83
101010000    0    1    1    0    1    0    1    0 13.417141 0.098280 SUCCESS  84
101010100    4    0    0    1    2    0    1    0 12.821359 0.118146 SUCCESS  85
101011000    2    0    1    2    1    0    2    0  9.432023 0.307171 SUCCESS  86
101011100    5    2    2    1    1    1    2    4  6.671567 0.572447 SUCCESS  87
101100000    0    0    1    1    0    0    0    0 16.680701 0.033611 SUCCESS  88
101100100    0    3    2    0    0    0    1    2 11.126691 0.194624 SUCCESS  89
101101000    0    4    4    1    0    1    1    1 10.530909 0.229720 SUCCESS  90
101101100    1    3    2    2    4    0    2    2  4.851122 0.773363 SUCCESS  91
101110000    1    0    0    0    1    0    0    1 15.048921 0.058201 SUCCESS  92
101110100    2    6    2    1    2    0    2    1  9.935127 0.269609 SUCCESS  93
101111000    1    2    0    1    0    2    0    3  9.494911 0.302279 SUCCESS  94
101111100    4    2    4    6    3    4    5    5 14.393561 0.072067 SUCCESS  95
110000000    0    0    0    2    0    0    0    0 17.528036 0.025057 SUCCESS  96
110000010    1    1    1    0    0    0    1    0 13.417141 0.098280 SUCCESS  97
110000100    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  98
110001000    0    0    0    1    1    1    0    1 13.417141 0.098280 SUCCESS  99
110001010    1    0    1    0    1    1    1    1 10.153581 0.254412 SUCCESS 100
110010000    0    0    1    0    1    0    0    0 16.680701 0.033611 SUCCESS 101
110010010    1    3    2    0    1    5    0    0 12.225577 0.141419 SUCCESS 102
110010100    1    1    2    1    0    3    0    0 10.279357 0.245964 SUCCESS 103
110011000    0    2    0    1    1    1    1    1  9.369135 0.312119 SUCCESS 104
110011010    3    1    1    1    2    2    1    1  4.599570 0.799391 SUCCESS 105
110100000    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS 106
110100010    2    2    1    0    1    2    1    0  7.800242 0.453223 SUCCESS 107
110100100    2    5    0    0    1    0    0    2 13.794469 0.087282 SUCCESS 108
110101000    0    2    2    0    1    0    1    1 10.216469 0.250160 SUCCESS 109
110101010    5    0    2    1    2    1    1    0 10.530909 0.229720 SUCCESS 110
110101100    3    1    3    3    4    2    3    1  3.408006 0.906211 SUCCESS 111
110110000    0    0    0    1    1    0    1    0 15.048921 0.058201 SUCCESS 112
110110010    2    3    4    1    6    0    1    6 16.306683 0.038195 SUCCESS 113
110110100    2    7    9    1    3    2    4    3 29.519800 0.000257 FAILURE 114
110111000    1    0    1    0    3    2    1    1  8.647577 0.372892 SUCCESS 115
110111010    3   10    3    2    3    1    4    8 39.876474 0.000003 FAILURE 116
110111100    2    1    3    4    1    7    1    5 15.522237 0.049752 SUCCESS 117
111000000    0    0    0    2    0    0    0    0 17.528036 0.025057 SUCCESS 118
111000010    0    0    0    1    1    0    0    2 14.264475 0.075127 SUCCESS 119
111000100    0    1    0    2    1    2    1    1  8.584688 0.378532 SUCCESS 120
111000110    2    4    0    2    0    3    2    0  8.899129 0.350877 SUCCESS 121
111001000    1    1    1    0    1    0    0    1 11.785361 0.161041 SUCCESS 122
111001010    3    2    2    2    2    2    1    1  2.246232 0.972517 SUCCESS 123
111001100    1    2    3    2    2    1    2    0  4.662458 0.792968 SUCCESS 124
111010000    0    1    1    3    0    0    0    0 14.327363 0.073622 SUCCESS 125
111010010    4    6    1    0    2    3    3    2 10.249568 0.247945 SUCCESS 126
111010100    2    2    2    2    2    3    2    3  0.740228 0.999417 SUCCESS 127
111010110    6    3    3    4    7    4    7    3 25.660457 0.001200 FAILURE 128
111011000    0    2    2    0    1    0    4    1 10.405133 0.237734 SUCCESS 129
111011010    5    5   11    2    6    1    6    5 51.332034 0.000000 FAILURE 130
111011100    3    0    4    1    4    4    1    3  7.644677 0.468925 SUCCESS 131
111100000    0    1    1    2    1    0    1    1  9.369135 0.312119 SUCCESS 132
111100010    1    1    2    1    0    4    0    4  9.746463 0.283274 SUCCESS 133
111100100    1    0    5    1    2    6    3    3 12.791570 0.119225 SUCCESS 134
111100110    4    5    6    4    4    2    4    2 12.573117 0.127406 SUCCESS 135
111101000    1    0    1    1    1    1    1    3  7.800242 0.453223 SUCCESS 136
111101010    5    3    2    3    3    5    2    2  6.264449 0.617636 SUCCESS 137
111101100    1    5    2    4    4    2    4    4  8.022006 0.431323 SUCCESS 138
111101110    8    9    7    2    8    6   11    6 95.552284 0.000000 FAILURE 139
111110000    3    1    2    6    2    0    0    1 12.414242 0.133656 SUCCESS 140
111110010    4    2    4    3    4    7    3    6 17.782898 0.022914 SUCCESS 141
111110100    4    2    1    5    2    3    3    5  7.959118 0.437474 SUCCESS 142
111110110    5    9   12   11    7    5    6   11 139.332318 0.000000 FAILURE 143
111111000    6    3    2    3    2    6    4    4 13.357563 0.100125 SUCCESS 144
111111010    9    5    6   12    9   12    8    7 144.542099 0.000000 FAILURE 145
111111100    8    4   10    8    9   11   11   12 171.123898 0.000000 FAILURE 146
111111110    9   12   13   27   16   20   18   22 834.374697 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS   0
000000011    0    0    0    0    0    0    1    0 18.312482 0.019002 SUCCESS   1
000000101    1    0    0    0    0    0    1    0 16.680701 0.033611 SUCCESS   2
000000111    0    0    0    0    0    0    1    0 18.312482 0.019002 SUCCESS   3
000001001    0    0    1    0    0    0    0    0 18.312482 0.019002 SUCCESS   4
000001011    1    0    1    0    1    1    1    0 11.785361 0.161041 SUCCESS   5
000001101    0    1    0    0    0    2    0    2 13.480029 0.096366 SUCCESS   6
000001111    0    0    0    1    0    0    1    0 16.680701 0.033611 SUCCESS   7
000010001    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS   8
000010011    0    1    2    0    0    0    0    1 14.264475 0.075127 SUCCESS   9
000010101    0    3    0    0    0    1    0    0 15.959143 0.042969 SUCCESS  10
000010111    0    0    0    1    3    1    2    0 11.911137 0.155213 SUCCESS  11
000011001    0    0    1    0    0    0    1    0 16.680701 0.033611 SUCCESS  12
000011011    2    0    0    0    1    2    0    1 11.848249 0.158104 SUCCESS  13
000011101    1    0    1    0    1    2    3    2  7.863131 0.446953 SUCCESS  14
000011111    1    0    0    2    1    1    1    3  8.647577 0.372892 SUCCESS  15
